,City,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
212,Ahmedabad,01-08-2015,40.29,6.74,10.52,17.26,6.74,8.27,3.57,1.85,4.34,0.39,173.0,Moderate
213,Ahmedabad,02-08-2015,41.16,6.91,10.51,17.42,6.91,13.48,3.69,1.8,4.23,0.33,172.0,Moderate
214,Ahmedabad,03-08-2015,36.12,7.21,11.56,17.07,7.21,13.62,6.08,1.67,2.85,0.11,190.0,Moderate
215,Ahmedabad,04-08-2015,28.51,6.69,20.52,27.21,6.69,5.69,7.65,1.36,2.17,0.09,171.0,Moderate
216,Ahmedabad,05-08-2015,31.59,6.99,20.42,27.41,6.99,9.23,7.9,0.72,2.29,0.12,168.0,Moderate
217,Ahmedabad,06-08-2015,42.56,7.17,20.4,27.57,7.17,6.28,9.86,1.36,2.94,0.28,172.0,Moderate
218,Ahmedabad,07-08-2015,48.12,7.14,20.3,27.45,7.14,6.77,12.78,1.22,3.39,0.26,173.0,Moderate
219,Ahmedabad,08-08-2015,37.09,7.22,20.21,27.42,7.22,8.66,7.94,0.86,2.98,0.16,175.0,Moderate
220,Ahmedabad,09-08-2015,33.4,7.4,20.09,27.5,7.4,9.95,8.39,0.8,2.13,0.07,179.0,Moderate
221,Ahmedabad,10-08-2015,38.64,7.35,20.21,27.55,7.35,9.74,6.28,1.31,2.8,0.27,174.0,Moderate
222,Ahmedabad,11-08-2015,40.49,7.48,20.23,27.71,7.48,8.92,21.51,1.17,3.0,0.11,176.0,Moderate
223,Ahmedabad,12-08-2015,41.37,7.47,20.2,27.68,7.47,11.73,19.8,1.82,2.85,0.17,179.0,Moderate
224,Ahmedabad,13-08-2015,44.56,7.49,20.06,27.55,7.49,11.23,22.77,1.38,3.36,0.44,175.0,Moderate
225,Ahmedabad,14-08-2015,65.68,7.57,19.94,27.51,7.57,8.21,30.21,3.62,5.79,1.0,177.0,Moderate
226,Ahmedabad,15-08-2015,33.34,7.3,20.27,27.57,7.3,6.41,32.95,0.0,0.0,0.02,175.0,Moderate
227,Ahmedabad,16-08-2015,39.17,7.35,20.24,27.58,7.35,9.17,26.64,0.79,0.76,0.14,174.0,Moderate
228,Ahmedabad,17-08-2015,34.0,7.41,20.1,27.51,7.41,9.64,17.17,1.21,1.8,0.15,179.0,Moderate
229,Ahmedabad,18-08-2015,36.38,7.31,20.14,27.45,7.31,10.65,13.35,2.0,4.33,0.35,177.0,Moderate
230,Ahmedabad,19-08-2015,38.35,7.41,20.16,27.57,7.41,9.33,18.59,1.63,3.74,0.35,180.0,Moderate
231,Ahmedabad,20-08-2015,38.5,12.38,19.67,30.02,12.38,10.37,16.33,1.56,2.97,0.42,274.0,Poor
232,Ahmedabad,21-08-2015,39.61,17.31,14.84,32.15,17.31,10.76,5.38,1.67,3.17,0.24,310.0,Very Poor
233,Ahmedabad,22-08-2015,61.79,17.24,14.82,32.06,17.24,12.39,8.06,0.91,1.81,0.2,303.0,Very Poor
234,Ahmedabad,23-08-2015,43.22,17.17,14.82,31.99,17.17,11.68,37.87,1.29,3.06,0.14,302.0,Very Poor
235,Ahmedabad,24-08-2015,33.41,17.12,14.86,31.98,17.12,12.96,86.83,1.08,2.1,0.05,302.0,Very Poor
236,Ahmedabad,25-08-2015,36.9,17.08,14.85,31.93,17.08,4.73,54.01,0.91,1.25,0.16,302.0,Very Poor
237,Ahmedabad,26-08-2015,36.36,17.11,14.79,31.9,17.11,8.86,77.3,0.0,0.0,0.06,302.0,Very Poor
238,Ahmedabad,27-08-2015,32.64,17.01,14.84,31.85,17.01,7.05,62.31,0.0,0.0,0.01,302.0,Very Poor
239,Ahmedabad,28-08-2015,38.23,17.07,14.89,31.96,17.07,10.9,55.94,0.0,0.0,0.01,302.0,Very Poor
240,Ahmedabad,29-08-2015,39.86,16.98,14.83,31.81,16.98,10.02,96.83,0.0,0.01,0.02,301.0,Very Poor
241,Ahmedabad,30-08-2015,72.74,17.04,14.84,31.88,17.04,4.23,99.03,0.0,0.0,0.0,302.0,Very Poor
242,Ahmedabad,31-08-2015,43.2,17.05,14.86,31.91,17.05,5.96,59.99,0.0,0.0,0.11,302.0,Very Poor
243,Ahmedabad,01-09-2015,63.2,17.03,14.82,31.85,17.03,3.69,7.57,0.0,0.0,0.0,302.0,Very Poor
244,Ahmedabad,02-09-2015,64.73,17.01,14.82,31.83,17.01,6.45,12.13,0.0,0.0,0.0,302.0,Very Poor
245,Ahmedabad,03-09-2015,65.28,17.04,14.85,31.89,17.04,6.13,18.2,0.0,0.0,0.0,301.0,Very Poor
246,Ahmedabad,04-09-2015,67.86,16.97,14.87,31.84,16.97,8.87,16.53,0.0,0.0,0.0,302.0,Very Poor
247,Ahmedabad,05-09-2015,52.4,16.97,14.81,31.78,16.97,9.89,22.55,0.0,0.0,0.0,301.0,Very Poor
248,Ahmedabad,06-09-2015,33.33,16.95,14.89,31.84,16.95,6.88,33.58,0.0,0.0,0.0,302.0,Very Poor
249,Ahmedabad,07-09-2015,29.52,16.94,14.88,31.82,16.94,8.56,40.65,0.0,0.0,0.02,301.0,Very Poor
250,Ahmedabad,08-09-2015,15.53,17.0,14.85,31.85,17.0,15.13,34.18,0.0,0.0,0.0,301.0,Very Poor
251,Ahmedabad,09-09-2015,57.51,16.31,50.9,67.22,16.31,8.73,15.39,0.0,10.52,4.88,250.4408514298156,
252,Ahmedabad,10-09-2015,50.24,9.46,12.31,21.77,9.46,11.63,13.61,0.0,3.42,0.29,226.0,Poor
253,Ahmedabad,11-09-2015,61.77,8.68,15.43,24.1,8.68,8.1,18.69,0.0,4.83,0.38,276.0,Poor
254,Ahmedabad,12-09-2015,46.93,7.14,11.47,18.61,7.14,7.92,19.03,0.0,3.08,0.12,209.0,Poor
255,Ahmedabad,13-09-2015,43.01,6.82,9.96,16.78,6.82,11.58,20.59,0.0,2.5,0.13,179.0,Moderate
256,Ahmedabad,14-09-2015,42.06,8.43,11.35,19.78,8.43,11.63,28.09,0.0,3.19,0.2,197.0,Moderate
257,Ahmedabad,15-09-2015,44.94,7.14,10.94,18.07,7.14,5.85,59.38,0.0,2.21,0.24,229.0,Poor
258,Ahmedabad,16-09-2015,29.58,6.61,9.94,16.55,6.61,8.82,42.9,0.0,1.87,0.13,170.0,Moderate
259,Ahmedabad,17-09-2015,32.15,6.5,9.7,16.2,6.5,9.2,39.02,0.0,2.73,0.19,164.0,Moderate
260,Ahmedabad,18-09-2015,36.33,7.68,12.88,20.56,7.68,8.28,43.35,0.0,4.29,0.36,195.0,Moderate
261,Ahmedabad,19-09-2015,24.46,8.45,10.99,19.44,8.45,12.59,44.55,0.0,2.52,0.17,220.0,Poor
262,Ahmedabad,20-09-2015,0.0,16.31,10.99,21.18734964906209,9.54244571001539,12.664448795210902,29.51000572940239,-2.3324023339808414e-07,3.5564776162467338,0.2282030062231232,220.916233016359,
263,Ahmedabad,21-09-2015,27.08,9.95,12.25,22.19,9.95,9.51,12.46,0.0,4.77,0.32,203.7663365210243,
264,Ahmedabad,22-09-2015,59.29,9.21,9.68,18.89,9.21,5.98,7.69,0.0,3.24,0.19,217.0,Poor
265,Ahmedabad,23-09-2015,65.32,10.61,9.62,20.23,10.61,3.69,4.74,0.0,3.63,0.24,254.0,Poor
266,Ahmedabad,24-09-2015,47.39,9.26,10.48,19.74,9.26,7.72,7.71,0.0,3.41,0.21,241.0,Poor
267,Ahmedabad,25-09-2015,43.88,8.69,19.75,28.44,8.69,4.83,11.53,0.0,3.24,0.16,244.0,Poor
268,Ahmedabad,26-09-2015,28.35,9.05,13.62,22.68,9.05,7.47,15.95,0.0,3.26,0.21,243.0,Poor
269,Ahmedabad,27-09-2015,3.59,11.26,14.17,25.44,11.26,9.6,20.38,0.0,4.02,0.46,244.0,Poor
270,Ahmedabad,28-09-2015,3.04,16.31,21.5,37.81,16.31,13.73,30.05,0.02,9.33,0.81,327.0,Very Poor
271,Ahmedabad,29-09-2015,19.14,10.33,30.6,40.93,10.33,10.96,29.36,0.0,8.36,1.0,390.0,Very Poor
272,Ahmedabad,30-09-2015,69.12,8.85,32.41,41.26,8.85,15.63,28.45,0.0,7.16,0.73,231.0,Poor
273,Ahmedabad,01-10-2015,76.41,17.96,34.7,52.67,17.96,15.44,31.49,0.0,7.51,1.15,396.0,Very Poor
274,Ahmedabad,02-10-2015,102.49,33.31,37.85,71.17,33.31,27.32,24.85,19.81,51.29,15.05,731.0,Severe
275,Ahmedabad,03-10-2015,127.94,11.14,28.38,39.52,11.14,25.59,15.17,8.14,29.23,3.24,466.0,Severe
276,Ahmedabad,04-10-2015,87.18,7.83,21.51,29.34,7.83,6.98,23.17,5.59,17.26,2.28,230.0,Poor
277,Ahmedabad,05-10-2015,99.73,20.16,30.23,50.39,20.16,32.74,20.91,8.58,27.22,4.15,309.0,Very Poor
278,Ahmedabad,06-10-2015,84.15,15.83,32.1,47.93,15.83,19.37,23.12,8.34,23.83,4.0,519.0,Severe
279,Ahmedabad,07-10-2015,92.12,18.21,32.5,50.71,18.21,31.75,29.97,6.26,26.4,4.3,397.0,Very Poor
280,Ahmedabad,08-10-2015,94.02,27.14,36.97,64.11,27.14,24.88,23.51,10.85,41.2,6.14,517.0,Severe
281,Ahmedabad,09-10-2015,150.27,15.9,34.86,50.77,15.9,26.35,31.96,9.13,37.83,5.06,653.0,Severe
282,Ahmedabad,10-10-2015,118.91,5.42,29.22,34.64,5.42,79.47,24.89,6.23,12.93,1.74,355.0,Very Poor
283,Ahmedabad,11-10-2015,91.41,5.19,23.45,28.63,5.19,25.44,6.25,0.69,1.25,0.05,227.0,Poor
284,Ahmedabad,12-10-2015,95.9,10.38,33.63,44.01,10.38,30.06,27.34,3.24,11.06,1.76,316.0,Very Poor
285,Ahmedabad,13-10-2015,137.87,20.2,32.98,53.18,20.2,21.89,17.41,12.76,39.39,12.08,536.0,Severe
286,Ahmedabad,14-10-2015,90.71,18.12,25.73,43.85,18.12,17.89,26.02,7.32,43.71,6.04,370.0,Very Poor
287,Ahmedabad,15-10-2015,108.68,17.03,32.87,49.9,17.03,22.59,19.56,12.47,51.84,7.46,551.0,Severe
288,Ahmedabad,16-10-2015,98.79,17.72,31.2,48.92,17.72,26.09,30.19,8.22,41.58,5.48,393.0,Very Poor
289,Ahmedabad,17-10-2015,145.75,20.61,34.71,55.33,20.61,24.66,95.94,20.08,51.51,7.31,671.0,Severe
290,Ahmedabad,18-10-2015,179.43,52.33,39.42,91.75,52.33,39.15,112.01,31.75,102.65,14.97,969.0,Severe
291,Ahmedabad,19-10-2015,170.52,15.49,35.22,48.6,15.49,34.03,53.98,10.76,31.62,4.83,471.0,Severe
292,Ahmedabad,20-10-2015,203.4,23.03,36.63,59.66,23.03,94.3,5.36,0.0,0.0,0.0,529.0,Severe
293,Ahmedabad,21-10-2015,92.71,12.92,30.65,43.57,12.92,42.08,72.86,13.33,17.97,5.17,396.64163638168293,
294,Ahmedabad,22-10-2015,64.66,4.79,23.83,28.61,4.79,34.4,24.76,6.24,12.04,2.24,213.0,Poor
295,Ahmedabad,23-10-2015,78.14,10.58,28.93,39.51,10.58,44.91,35.56,4.72,8.87,2.28,297.0,Poor
296,Ahmedabad,24-10-2015,100.17,32.27,34.16,66.43,32.27,27.73,23.95,7.62,12.85,5.15,605.0,Severe
297,Ahmedabad,25-10-2015,147.35,34.64,39.1,73.74,34.64,46.09,26.43,5.8,5.08,10.16,691.0,Severe
298,Ahmedabad,26-10-2015,206.89,145.32,55.67,201.0,145.32,20.47,38.0,1.69,3.45,36.0,971.0,Severe
299,Ahmedabad,27-10-2015,114.84,38.09,40.31,78.39,38.09,22.94,30.19,26.0,72.61,10.84,694.6513566810074,
300,Ahmedabad,28-10-2015,89.64,5.42,25.75,31.18,5.42,44.92,43.04,6.48,17.42,2.14,270.0,Poor
301,Ahmedabad,29-10-2015,51.72,1.89,21.15,23.04,1.89,37.31,66.58,3.96,11.1,0.75,188.0,Moderate
302,Ahmedabad,30-10-2015,54.59,2.31,18.33,20.64,2.31,19.08,42.43,3.47,10.25,1.12,114.0,Moderate
303,Ahmedabad,31-10-2015,46.5,1.22,12.1,13.32,1.22,13.73,61.56,1.9,4.5,0.22,143.0,Moderate
304,Ahmedabad,01-11-2015,0.0,16.31,12.1,77.09192611210976,48.32911950549915,11.436044972527455,51.541610014967304,48.2538808055768,64.64730828903885,10.651812375138253,258.48426278362604,
305,Ahmedabad,02-11-2015,122.54,75.42,44.2,119.62,75.42,13.78,60.66,73.38,105.07,17.55,434.2845146021402,
306,Ahmedabad,03-11-2015,147.18,33.06,36.87,69.93,33.06,21.24,131.12,25.83,60.82,9.26,557.0,Severe
307,Ahmedabad,04-11-2015,214.67,57.37,42.21,99.57,57.37,22.18,134.1340364607394,41.22,93.71,13.41,607.7305930679481,
308,Ahmedabad,05-11-2015,207.13,28.41,35.31,60.37,28.41,50.33,65.40079912458874,28.86,55.93,8.74,536.0,Severe
309,Ahmedabad,06-11-2015,191.01,39.61,50.11,89.72,39.61,40.78,27.9,17.39,60.02,11.13,354.0,Very Poor
310,Ahmedabad,07-11-2015,192.35,9.39,29.04,38.43,9.39,29.18,33.21,22.88,52.49,10.86,381.0,Very Poor
311,Ahmedabad,08-11-2015,127.64,6.74,31.91,38.64,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Very Poor
312,Ahmedabad,09-11-2015,0.0,16.31,31.91,50.36576601340217,10.269573597047708,26.157358441075313,61.72756001249459,-7.282580901620398,-14.194612557958783,-3.0899970041383065,313.85765138334443,
313,Ahmedabad,10-11-2015,0.0,16.31,31.91,61.95843617491445,13.763650704912182,25.38191736827619,75.91142744318536,-23.896907414014798,-48.65658377370956,-10.40392326034894,273.33906790174433,
314,Ahmedabad,11-11-2015,0.0,16.31,31.91,73.41801048453686,17.222231323593423,24.61367678160262,89.88160229207233,-40.29297953718323,-82.66591364725238,-17.62177876863191,233.44424955519992,
315,Ahmedabad,12-11-2015,0.0,16.31,31.91,84.7444889422694,20.64531545309143,23.85263668105461,103.63808455915547,-56.47079727112563,-116.2226021785872,-24.743563528987206,194.17319634371108,
316,Ahmedabad,13-11-2015,0.0,16.31,31.91,95.93787154811201,24.032903093406194,23.09879706663216,117.1808742444348,-72.43036061584205,-149.32664936771397,-31.76927754141483,155.52590826727788,
317,Ahmedabad,14-11-2015,0.0,16.31,31.91,106.99815830206481,27.384994244537737,22.352157938335267,130.50997134791032,-88.1716695713325,-181.97805521463286,-38.698920805914796,117.50238532590018,
318,Ahmedabad,15-11-2015,0.0,16.31,31.91,117.92534920412768,30.701588906486034,21.612719296163927,143.62537586958206,-103.69472413759694,-214.1768197193437,-45.532493322487085,80.10262751957816,
319,Ahmedabad,16-11-2015,0.0,16.31,31.91,128.7194442543007,33.9826870792511,20.880481140118146,156.52708780944997,-118.99952431463538,-245.92294288184655,-52.269995091131705,43.326634848311784,
320,Ahmedabad,17-11-2015,0.0,16.31,31.91,139.38044345258382,37.22828876283294,20.155443470197934,169.21510716751408,-134.08607010244782,-277.2164247021414,-58.911426111848655,7.17440731210089,
321,Ahmedabad,18-11-2015,0.0,16.31,31.91,149.90834679897708,40.43839395723154,19.437606286403263,181.68943394377436,-148.95436150103433,-308.05726518022834,-65.45678638463795,-28.354055089054345,
322,Ahmedabad,19-11-2015,0.0,16.31,31.91,160.30315429348045,43.6130026624469,18.726969588734164,193.95006813823085,-163.6043985103948,-338.4454643161073,-71.90607590949956,-63.25875235515398,
323,Ahmedabad,20-11-2015,0.0,16.31,31.91,170.56486593609395,46.75211487847904,18.023533377190617,205.9970097508835,-178.0361811305293,-368.3810221097782,-78.2592946864335,-97.53968448619801,
324,Ahmedabad,21-11-2015,0.0,16.31,31.91,180.69348172681754,49.855730605327935,17.327297651772625,217.83025878173234,-192.24970936143777,-397.86393856124107,-84.51644271543977,-131.19685148218645,
325,Ahmedabad,22-11-2015,0.0,16.31,31.91,190.68900166565126,52.92384984299359,16.6382624124802,229.44981523077738,-206.24498320312026,-426.894213670496,-90.67751999651837,-164.23025334311933,
326,Ahmedabad,23-11-2015,0.0,16.31,31.91,200.55142575259512,55.95647259147602,15.956427659313322,240.85567909801864,-220.02200265557676,-455.47184743754303,-96.74252652966932,-196.6398900689966,
327,Ahmedabad,24-11-2015,0.0,16.31,31.91,210.28075398764912,58.95359885077523,15.281793392272009,252.0478503834561,-233.5807677188073,-483.596839862382,-102.7114623148926,-228.4257616598184,
328,Ahmedabad,25-11-2015,0.0,16.31,31.91,219.8769863708132,61.915228620891185,14.614359611356255,263.0263290870897,-246.92127839281184,-511.26919094501295,-108.5843273521882,-259.5878681155844,
329,Ahmedabad,26-11-2015,0.0,16.31,31.91,229.34012290208742,64.8413619018239,13.954126316566056,273.7911152089195,-260.04353467759034,-538.4889006854361,-114.36112164155611,-290.1262094362947,
330,Ahmedabad,27-11-2015,0.0,16.31,31.91,238.67016358147177,67.73199869357342,13.301093507901415,284.34220874894555,-272.9475365731429,-565.255969083651,-120.04184518299638,-320.04078562194957,
331,Ahmedabad,28-11-2015,0.0,16.31,31.91,247.86710840896623,70.58713899613967,12.655261185362335,294.67960970716774,-285.6332840794695,-591.5703961396581,-125.62649797650903,-349.3315966725489,
332,Ahmedabad,29-11-2015,0.0,16.31,31.91,256.9309573845708,73.40678280952268,12.016629348948813,304.8033180835861,-298.10077719657,-617.4321818534572,-131.11508002209393,-377.9986425880926,
333,Ahmedabad,30-11-2015,0.0,16.31,31.91,265.86171050828546,76.19093013372246,11.385197998660843,314.71333387820056,-310.35001592444456,-642.8413262250481,-136.50759131975116,-406.04192336858057,
334,Ahmedabad,01-12-2015,0.0,16.31,31.91,274.6593677801103,78.93958096873905,10.760967134498438,324.4096570910114,-322.3810002630932,-667.7978292544312,-141.80403186948075,-433.4614390140131,
335,Ahmedabad,02-12-2015,0.0,16.31,31.91,283.3239292000452,81.65273531457235,10.14393675646159,333.89228772201835,-334.19373021251573,-692.3016909416062,-147.00440167128266,-460.25718952439007,
336,Ahmedabad,03-12-2015,0.0,16.31,31.91,291.85539476809026,84.33039317122245,9.534106864550296,343.1612257712216,-345.78820577271233,-716.3529112865735,-152.10870072515698,-486.42917489971126,
337,Ahmedabad,04-12-2015,0.0,16.31,31.91,300.25376448424544,86.97255453868931,8.931477458764565,352.2164712386208,-357.1644269436829,-739.9514902893325,-157.1169290311035,-511.9773951399771,
338,Ahmedabad,05-12-2015,0.0,16.31,31.91,308.5190383485108,89.57921941697292,8.336048539104386,361.05802412421633,-368.32239372542756,-763.0974279498837,-162.02908658912244,-536.9018502451871,
339,Ahmedabad,06-12-2015,0.0,16.31,31.91,316.65121636088617,92.15038780607331,7.7478201055697715,369.6858844280081,-379.26210611794613,-785.7907242682268,-166.84517339921365,-561.2025402153416,
340,Ahmedabad,07-12-2015,0.0,16.31,31.91,324.6502985213717,94.68605970599044,7.166792158160714,378.1000521499959,-389.98356412123877,-808.0313792443619,-171.56518946137723,-584.8794650504406,
341,Ahmedabad,08-12-2015,0.0,16.31,31.91,332.51628482996745,97.18623511672438,6.592964696877211,386.30052729018007,-400.4867677353054,-829.8193928782892,-176.18913477561316,-607.9326247504838,
342,Ahmedabad,09-12-2015,0.0,16.31,31.91,340.24917528667316,99.65091403827506,6.026337721719268,394.28730984856026,-410.771716960146,-851.1547651700083,-180.71700934192137,-630.3620193154715,
343,Ahmedabad,10-12-2015,0.0,16.31,31.91,347.848969891489,102.0800964706425,5.466911232686887,402.06039982513676,-420.8384117957606,-872.0374961195193,-185.1488131603019,-652.1676487454034,
344,Ahmedabad,11-12-2015,0.0,16.31,31.91,355.31566864441504,104.47378241382674,4.914685229780058,409.61979721990946,-430.6868522421493,-892.4675857268228,-189.48454623075486,-673.34951304028,
345,Ahmedabad,12-12-2015,0.0,16.31,31.91,362.6492715454512,106.8319718678277,4.369659712998788,416.9655020328783,-440.317038299312,-912.4450339919179,-193.72420855328008,-693.9076122001009,
346,Ahmedabad,13-12-2015,0.0,16.31,31.91,369.8497785945974,109.15466483264544,3.8318346823430787,424.09751426404324,-449.7289699672486,-931.9698409148051,-197.86780012787762,-713.8419462248662,
347,Ahmedabad,14-12-2015,0.0,16.31,31.91,376.91718979185384,111.44186130827997,3.301210137812926,431.01583391340455,-458.92264724595935,-951.0420064954843,-201.9153209545475,-733.152515114576,
348,Ahmedabad,15-12-2015,0.0,16.31,31.91,383.85150513722044,113.69356129473125,2.777786079408332,437.72046098096206,-467.89807013544413,-969.6615307339559,-205.86677103328978,-751.8393188692302,
349,Ahmedabad,16-12-2015,0.0,16.31,31.91,390.6527246306969,115.9097647919993,2.2615625071292964,444.2113954667156,-476.65523863570274,-987.828413630219,-209.72215036410432,-769.9023574888287,
350,Ahmedabad,17-12-2015,0.0,16.31,31.91,397.32084827228374,118.0904718000841,1.7525394209758174,450.48863737066534,-485.1941527467355,-1005.5426551842742,-213.4814589469912,-787.3416309733714,
351,Ahmedabad,18-12-2015,0.0,16.31,31.91,403.8558760619805,120.23568231898567,1.2507168209479005,456.5521866928113,-493.5148124685421,-1022.8042553961216,-217.14469678195036,-804.1571393228587,
352,Ahmedabad,19-12-2015,0.0,16.31,31.91,410.25780799978764,122.34539634870403,0.7560947070455365,462.40204343315355,-501.61721780112293,-1039.6132142657611,-220.71186386898196,-820.3488825372904,
353,Ahmedabad,20-12-2015,0.0,16.31,31.91,416.5266440857047,124.41961388923912,0.2686730792687346,468.0382075916919,-509.5013687444776,-1055.9695317931921,-224.1829602080858,-835.9168606166666,
354,Ahmedabad,21-12-2015,0.0,16.31,31.91,422.6623843197319,126.45833494059102,-0.2115480623825141,473.4606791684265,-517.1672652986064,-1071.8732079784156,-227.55798579926207,-850.8610735609872,
355,Ahmedabad,22-12-2015,0.0,16.31,31.91,428.66502870186935,128.46155950275966,-0.6845687179082011,478.6694581633573,-524.6149074635092,-1087.3242428214312,-230.83694064251063,-865.181521370252,
356,Ahmedabad,23-12-2015,0.0,16.31,31.91,434.5345772321167,130.42928757574504,-1.150388887308331,483.6645445764841,-531.8442952391858,-1102.3226363222384,-234.01982473783147,-878.8782040444614,
357,Ahmedabad,24-12-2015,0.0,16.31,31.91,440.2710299104743,132.36151915954724,-1.609008570582901,488.4459384078073,-538.8554286256367,-1116.8683884808377,-237.1066380852247,-891.9511215836153,
358,Ahmedabad,25-12-2015,0.0,16.31,31.91,445.8743867369421,134.25825425416616,-2.060427767731918,493.01363965732656,-545.6483076228615,-1130.961499297229,-240.0973806846902,-904.4002739877133,
359,Ahmedabad,26-12-2015,0.0,16.31,31.91,451.3446477115199,136.11949285960188,-2.5046464787553706,497.3676483250422,-552.2229322308602,-1144.6019687714129,-242.9920525362281,-916.2256612567556,
360,Ahmedabad,27-12-2015,0.0,16.31,31.91,456.68181283420773,137.9452349758543,-2.9416647036532666,501.50796441095366,-558.5793024496329,-1157.789796903388,-245.79065363983824,-927.4272833907427,
361,Ahmedabad,28-12-2015,0.0,16.31,31.91,461.8858821050058,139.73548060292356,-3.3714824424256062,505.4345879150616,-564.7174182791798,-1170.5249836931555,-248.49318399552078,-938.0051403896741,
362,Ahmedabad,29-12-2015,0.0,16.31,31.91,466.95685552391404,141.49022974080958,-3.794099695072389,509.14751883736574,-570.6372797195005,-1182.807529140715,-251.09964360327564,-947.9592322535497,
363,Ahmedabad,30-12-2015,0.0,16.31,31.91,471.8947330909324,143.20948238951235,-4.20951646159361,512.6467571778661,-576.3388867705955,-1194.6374332460664,-253.61003246310284,-957.2895589823697,
364,Ahmedabad,31-12-2015,0.0,16.31,31.91,476.69951480606073,144.8932385490319,-4.617732741989275,515.9323029365626,-581.8222394324644,-1206.01469600921,-256.02435057500236,-965.996120576134,
365,Ahmedabad,01-01-2016,0.0,16.31,31.91,481.3712006692993,146.54149821936818,-5.018748536259382,519.0041561134551,-587.087337705107,-1216.9393174301456,-258.3425979389742,-974.0789170348434,
366,Ahmedabad,02-01-2016,0.0,16.31,31.91,485.90979068064803,148.15426140052125,-5.412563844403933,521.8623167085441,-592.1341815885239,-1227.411297508873,-260.56477455501846,-981.5379483584967,
367,Ahmedabad,03-01-2016,0.0,16.31,31.91,490.3152848401067,149.73152809249103,-5.799178666422921,524.5067847218289,-596.9627710827148,-1237.4306362453922,-262.6908804231349,-988.3732145470943,
368,Ahmedabad,04-01-2016,0.0,16.31,31.91,494.58768314767576,151.27329829527767,-6.178593002316356,526.9375601533103,-601.5731061876796,-1246.9973336397043,-264.7209155433238,-994.5847156006367,
369,Ahmedabad,05-01-2016,0.0,16.31,31.91,498.72698560335476,152.77957200888105,-6.550806852084229,529.1546430029877,-605.9651869034185,-1256.1113896918077,-266.654879915585,-1000.1724515191233,
370,Ahmedabad,06-01-2016,0.0,16.31,31.91,502.7331922071438,154.25034923330114,-6.915820215726543,531.1580332708611,-610.1390132299313,-1264.772804401703,-268.49277353991846,-1005.1364223025539,
371,Ahmedabad,07-01-2016,0.0,16.31,31.91,506.6063029590432,155.68562996853802,-7.273633093243303,532.947730956931,-614.0945851672182,-1272.9815777693907,-270.2345964163243,-1009.4766279509296,
372,Ahmedabad,08-01-2016,0.0,16.31,31.91,510.34631785905253,157.0854142145917,-7.6242454846345025,534.5237360611968,-617.8319027152792,-1280.7377097948704,-271.8803485448025,-1013.1930684642491,
373,Ahmedabad,09-01-2016,0.0,16.31,31.91,513.953236907172,158.44970197146213,-7.967657389900143,535.8860485836591,-621.350965874114,-1288.041200478142,-273.4300299253529,-1016.2857438425133,
374,Ahmedabad,10-01-2016,0.0,16.31,31.91,517.4270601034017,159.77849323914936,-8.30386880904023,537.0346685243175,-624.6517746437229,-1294.8920498192056,-274.8836405579758,-1018.7546540857221,
375,Ahmedabad,11-01-2016,0.0,16.31,31.91,520.7677874477415,161.07178801765332,-8.632879742054756,537.9695958831721,-627.7343290241059,-1301.2902578180615,-276.24118044267095,-1020.5997991938749,
376,Ahmedabad,12-01-2016,0.0,16.31,31.91,523.9754189401914,162.32958630697402,-8.954690188943722,538.6908306602229,-630.5986290152628,-1307.235824474709,-277.5026495794384,-1021.8211791669722,
377,Ahmedabad,13-01-2016,0.0,16.31,31.91,527.0499545807513,163.55188810711152,-9.269300149707131,539.1983728554698,-633.2446746171936,-1312.7287497891487,-278.6680479682783,-1022.4187940050141,
378,Ahmedabad,14-01-2016,0.0,16.31,31.91,529.9913943694215,164.73869341806576,-9.576709624344984,539.4922224689128,-635.6724658298987,-1317.7690337613801,-279.73737560919045,-1022.3926437080002,
379,Ahmedabad,15-01-2016,0.0,16.31,31.91,532.7997383062017,165.89000223983678,-9.876918612857276,539.5723795005521,-637.8820026533775,-1322.356676391404,-280.7106325021749,-1021.7427282759306,
380,Ahmedabad,16-01-2016,0.0,16.31,31.91,535.474986391092,167.00581457242455,-10.169927115244013,539.4388439503875,-639.8732850876305,-1326.4916776792197,-281.58781864723176,-1020.469047708806,
381,Ahmedabad,17-01-2016,0.0,16.31,31.91,538.0171386240926,168.0861304158291,-10.45573513150519,539.0916158184193,-641.6463131326576,-1330.1740376248276,-282.36893404436086,-1018.5716020066252,
382,Ahmedabad,18-01-2016,0.0,16.31,31.91,540.4261950052031,169.13094977005042,-10.734342661640808,538.5306951046472,-643.2010867884585,-1333.4037562282274,-283.0539786935623,-1016.0503911693892,
383,Ahmedabad,19-01-2016,0.0,16.31,31.91,542.7021555344239,170.14027263508854,-11.005749705650873,537.7560818090712,-644.5376060550335,-1336.1808334894192,-283.6429525948362,-1012.9054151970972,
384,Ahmedabad,20-01-2016,0.0,16.31,31.91,544.8450202117547,171.11409901094336,-11.269956263535374,536.7677759316914,-645.6558709323825,-1338.5052694084027,-284.1358557481823,-1009.1366740897497,
